Age,Attrition,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,avg_hours_per_day,std_hours_per_day,days_absent,days_over_8h,avg_arrival_hour,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
35,0,16,3,1193,0,2,23940,1.0,16,1,9.0,3,9,1,7,3.0,4.0,3.0,3,3,10.505156028368795,0.29148727799488294,26,235,9.969645390070923,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
38,0,23,3,1194,1,3,39040,1.0,22,0,10.0,3,10,1,9,1.0,4.0,3.0,2,4,6.905967035500231,0.3211922386093218,20,0,9.987482710926695,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
50,1,4,2,1195,0,2,167990,7.0,14,1,12.0,2,6,0,1,2.0,3.0,3.0,2,3,7.208894824311491,0.29912564817831305,27,2,9.99059829059829,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
36,0,22,4,1196,1,1,29500,4.0,14,0,8.0,1,6,0,0,2.0,3.0,2.0,2,3,6.277285137701804,0.29306006093925174,27,0,9.996581196581197,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
45,0,24,3,1197,1,1,36290,8.0,16,1,8.0,2,5,0,1,4.0,3.0,3.0,4,3,6.076578117418728,0.29053031427078396,32,0,9.991994177583697,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
40,0,10,4,1198,1,1,93620,2.0,11,1,8.0,6,2,2,2,3.0,3.0,3.0,3,3,6.211907956685499,0.2929922219486295,25,0,9.982132768361582,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35,0,7,2,1199,1,2,32290,1.0,25,0,10.0,2,10,0,2,3.0,3.0,4.0,2,4,8.430802336671436,0.3212946983666855,28,213,10.009513590844064,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
40,0,17,4,1200,1,1,35780,2.0,14,1,20.0,2,5,0,2,3.0,3.0,3.0,3,3,7.484193853427897,0.31518789102999967,26,14,10.017021276595745,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
35,0,14,1,1201,1,2,79880,1.0,18,0,4.0,3,4,1,1,3.0,4.0,3.0,3,3,6.89609943977591,0.32034304682611503,23,0,9.970868347338936,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,0,1,3,1202,1,3,42840,4.0,11,0,10.0,5,4,0,3,4.0,2.0,3.0,2,3,9.817854683195593,0.25961984422802886,19,242,9.952203856749312,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
29,0,5,3,1203,1,2,75530,1.0,19,0,5.0,3,5,0,4,4.0,1.0,1.0,3,3,6.08396349862259,0.2744578294663584,19,0,9.980371900826446,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
50,1,17,3,1204,1,1,173280,4.0,15,2,20.0,1,3,2,0,4.0,1.0,3.0,3,3,9.616168503213958,0.2953863491744619,19,242,10.015151515151514,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
39,0,25,3,1205,1,2,197010,0.0,11,0,21.0,3,20,9,6,2.0,4.0,2.0,4,3,7.508998817966902,0.29788765594992717,26,11,9.95631205673759,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
31,0,8,4,1206,0,4,147320,0.0,12,0,10.0,3,9,1,7,2.0,1.0,3.0,3,3,7.308546099290781,0.29248109065859135,26,3,10.023049645390069,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
26,0,11,4,1207,1,2,92780,0.0,20,0,5.0,3,4,0,0,4.0,3.0,3.0,3,4,7.500675267317527,0.30799688209716414,22,13,9.97231520223152,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
36,0,5,1,1208,1,1,13590,4.0,12,0,17.0,2,5,0,3,3.0,4.0,3.0,3,3,7.6941701388888895,0.3078544803794584,21,33,10.007569444444444,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
39,0,2,1,1209,0,1,47790,4.0,14,2,9.0,3,7,1,7,4.0,1.0,3.0,3,3,6.046757297551789,0.3183793508450203,25,0,9.960805084745763,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27,0,8,2,1210,1,1,164220,1.0,20,1,6.0,3,6,0,3,2.0,2.0,3.0,3,4,9.286569626394956,0.30670491459468674,32,229,10.002037845705969,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
49,0,6,1,1211,1,3,29960,2.0,18,1,17.0,2,9,0,8,4.0,2.0,2.0,2,3,6.3958886534839925,0.2822661015802934,25,0,9.994279661016948,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
34,0,4,3,1212,0,1,12610,2.0,14,1,6.0,6,4,1,2,2.0,3.0,4.0,3,3,6.460532508491024,0.3020906467844852,32,0,9.997889374090246,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
41,1,7,2,1213,0,1,20990,8.0,12,1,8.0,2,6,0,5,2.0,4.0,1.0,3,3,8.626512212643679,0.30270048529553223,29,230,10.014080459770113,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
49,0,1,4,1214,0,2,58100,1.0,21,1,10.0,2,10,1,7,3.0,2.0,3.0,3,4,6.713213276836158,0.2847644476071042,25,0,9.979449152542374,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
37,1,2,3,1215,1,1,56470,6.0,19,0,7.0,2,0,0,0,4.0,3.0,3.0,3,3,8.521203703703703,0.3163079763642526,15,236,9.988143631436314,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
33,0,10,2,1216,1,2,34200,1.0,14,0,8.0,3,8,3,0,4.0,3.0,3.0,3,3,9.482606657290201,0.28143066380081905,24,237,10.004641350210973,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
27,0,5,4,1217,0,4,44000,9.0,17,1,6.0,3,2,2,2,1.0,2.0,3.0,2,3,6.404782250470809,0.315666621096819,25,0,9.98601694915254,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
32,0,9,2,1218,0,2,35000,0.0,16,1,8.0,2,7,3,6,4.0,4.0,2.0,2,3,7.276984805318139,0.30258509368324654,27,3,9.961111111111112,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
59,0,2,2,1219,0,5,20660,4.0,12,1,12.0,3,1,0,0,3.0,1.0,2.0,3,3,10.035185979971388,0.2882898399296025,28,233,9.988054363376252,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
30,0,11,4,1220,1,2,171690,1.0,17,2,1.0,2,1,0,0,4.0,3.0,3.0,3,3,6.3894133241124935,0.30809860308088194,20,0,9.993637621023513,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
38,0,18,4,1221,1,2,41620,0.0,15,1,10.0,1,9,1,8,4.0,3.0,3.0,3,3,7.997498856881573,0.3088920139535352,18,125,9.96406035665295,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,0,7,3,1222,1,1,92040,6.0,23,1,17.0,2,7,7,7,3.0,3.0,2.0,3,4,7.832184343434343,0.3085774905133288,19,68,9.996556473829202,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35,0,3,4,1223,1,2,32940,0.0,11,0,6.0,2,5,0,3,1.0,2.0,3.0,3,3,7.4983615819209035,0.30659271620495554,25,14,9.949011299435028,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
29,0,29,4,1224,1,2,21270,0.0,11,1,10.0,3,9,0,8,4.0,3.0,3.0,2,3,10.724693853427896,0.28720491802048054,26,235,9.982269503546098,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
31,0,2,2,1225,1,2,39750,1.0,15,1,5.0,3,5,4,3,3.0,3.0,2.0,3,3,6.313388399412628,0.2927692287710153,34,0,10.003083700440527,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
34,0,28,3,1226,1,1,107930,0.0,11,3,3.0,1,2,1,2,2.0,4.0,3.0,2,3,7.6140923489278745,0.29364895838442906,33,24,9.956359649122806,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
28,1,1,4,1227,1,5,100960,5.0,13,0,6.0,2,4,0,3,3.0,3.0,3.0,3,3,10.483148148148146,0.3089218146546854,27,234,10.020797720797722,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,0,16,2,1228,0,4,36460,1.0,14,0,10.0,3,10,8,8,2.0,1.0,3.0,4,3,7.96732683982684,0.3290523549619633,30,106,9.994588744588745,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
32,0,22,3,1229,0,2,74460,0.0,19,0,7.0,3,6,0,5,1.0,2.0,2.0,3,3,10.695990028490028,0.31605908336105815,27,234,9.982336182336184,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22,0,8,3,1230,0,3,108510,1.0,16,1,1.0,2,1,0,0,4.0,4.0,2.0,4,3,10.002944444444443,0.2901067783793841,26,235,10.001063829787235,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
53,0,11,3,1231,1,2,21090,2.0,13,0,31.0,3,25,3,7,1.0,4.0,3.0,3,3,8.015872011251759,0.2964704775592687,24,128,9.999367088607597,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
38,0,29,3,1232,0,1,37220,5.0,14,0,6.0,0,3,1,2,4.0,4.0,3.0,3,3,9.68517361111111,0.2961435238223547,21,240,9.992430555555556,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
24,0,1,5,1233,1,3,93800,0.0,16,0,5.0,2,4,1,3,1.0,3.0,2.0,2,3,6.907967535436671,0.33123612169760547,18,0,9.99485596707819,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,1,1,3,1234,1,1,54860,7.0,12,1,10.0,2,5,0,3,3.0,1.0,3.0,3,3,6.475342066957788,0.2733718952185144,32,0,10.013464337700144,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
34,0,24,3,1235,1,4,27420,0.0,11,1,13.0,2,12,2,11,1.0,2.0,3.0,3,3,6.094871615312792,0.3089396306010865,23,0,10.023669467787114,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
21,0,2,3,1236,1,2,137570,1.0,12,1,0.0,3,0,0,0,3.0,4.0,3.0,3,3,5.997355652595827,0.2955634901029195,32,0,10.010262008733626,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
34,1,15,2,1237,0,2,84630,2.0,13,0,8.0,2,4,1,3,2.0,1.0,3.0,1,3,7.815063457854406,0.3164211551820923,29,67,9.991954022988505,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
53,0,2,1,1238,1,5,31620,4.0,15,0,26.0,4,14,4,8,3.0,3.0,2.0,3,3,7.481158625730994,0.3105965138353875,33,11,9.99934210526316,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
32,1,10,3,1239,0,2,165980,1.0,13,0,10.0,2,10,6,7,2.0,1.0,3.0,3,3,9.495272967772966,0.32901821390529906,30,231,9.992424242424242,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
42,0,10,3,1240,1,2,66510,0.0,20,0,10.0,5,9,4,2,3.0,2.0,3.0,2,4,6.892245179063361,0.2973230948443157,19,0,9.981818181818184,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
44,0,3,1,1241,0,1,23450,3.0,15,2,24.0,0,22,5,17,1.0,4.0,3.0,3,3,7.101099585062241,0.28592519444110753,20,0,10.005048409405259,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
46,0,2,3,1242,0,1,34200,3.0,13,2,22.0,3,2,2,1,2.0,1.0,2.0,1,3,8.009119565217391,0.2933738365724764,31,121,9.995652173913044,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
33,0,3,3,1243,1,1,43730,4.0,14,0,7.0,3,1,0,0,3.0,4.0,3.0,3,3,6.528365606270171,0.30458444838322946,20,0,10.020885200553252,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
44,0,26,3,1244,1,5,47590,2.0,21,0,9.0,2,4,1,3,4.0,4.0,4.0,3,4,8.532774319963115,0.2970167291983623,20,231,10.001037344398341,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,0,1,4,1245,0,1,53010,1.0,16,1,10.0,3,10,1,8,4.0,3.0,3.0,3,3,6.116035665294925,0.31238307478617366,18,0,9.991289437585733,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
39,1,1,4,1246,1,1,36730,3.0,14,1,19.0,3,1,0,0,4.0,4.0,4.0,3,3,6.523863745210727,0.3042107673147392,29,0,10.005890804597701,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
24,1,2,5,1247,1,3,47680,2.0,11,1,6.0,2,2,2,0,2.0,4.0,2.0,2,3,9.67660063752277,0.2812870500996726,17,244,9.988456284153006,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
43,0,9,5,1248,0,1,12740,1.0,19,0,6.0,3,5,1,4,4.0,3.0,2.0,2,3,6.487590218423551,0.2843386592106928,27,0,9.997293447293446,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
50,1,12,4,1249,1,1,49000,1.0,11,0,3.0,3,3,0,2,1.0,3.0,3.0,2,3,8.919851394604482,0.2863838000694363,18,243,9.998285322359395,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
35,0,2,4,1250,1,3,104660,1.0,13,0,2.0,1,2,2,2,4.0,4.0,3.0,3,3,7.0866505968778695,0.3132742318216539,19,1,9.999242424242423,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
36,0,25,1,1251,0,4,170070,9.0,12,1,6.0,2,1,0,0,2.0,1.0,4.0,2,3,9.078667874396137,0.29306439735210804,31,230,9.975507246376813,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
33,0,9,2,1252,1,4,29090,2.0,11,0,10.0,2,5,1,3,3.0,1.0,3.0,2,3,6.55703314659197,0.29765819275555594,23,0,9.992997198879552,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
35,0,10,1,1253,1,1,57650,1.0,14,1,1.0,2,1,0,0,3.0,4.0,3.0,3,3,6.188770339377033,0.2960335437623875,22,0,10.010181311018131,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
27,0,8,2,1254,0,3,45990,1.0,15,1,1.0,3,1,0,0,4.0,1.0,3.0,2,3,7.619807132459972,0.3197119719462504,32,24,9.974963609898106,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
26,1,4,3,1255,1,2,24040,1.0,12,0,1.0,6,1,0,1,1.0,3.0,2.0,3,3,7.6933150434385,0.29233614131546287,18,41,10.01577503429355,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
27,0,24,3,1256,1,4,31720,1.0,20,1,9.0,1,9,1,7,4.0,3.0,3.0,3,4,6.842362854486285,0.2991451761927563,22,0,9.967085076708507,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,0,1,4,1257,1,1,20330,1.0,14,1,12.0,3,12,3,7,3.0,4.0,3.0,1,3,6.816597525473072,0.2869162428257598,32,0,10.003930131004367,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
41,1,20,4,1258,1,2,102090,1.0,13,1,23.0,2,22,15,8,2.0,3.0,3.0,3,3,5.962092430858807,0.3169532261851851,32,0,9.996069868995633,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
34,0,7,2,1259,0,1,86200,0.0,13,1,10.0,2,9,8,7,2.0,3.0,3.0,2,3,7.820035612535612,0.30166504314343584,27,58,10.02193732193732,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
37,0,17,3,1260,0,3,20640,4.0,16,0,8.0,3,1,0,0,2.0,2.0,3.0,2,3,6.10239417989418,0.2986239613436555,30,0,9.974531024531025,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
46,0,20,3,1261,1,3,40350,4.0,14,1,14.0,2,9,0,8,1.0,4.0,3.0,3,3,9.31843010018215,0.32295205598830484,17,244,10.02117486338798,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
35,0,8,4,1262,0,3,38380,1.0,16,1,1.0,2,1,0,1,4.0,4.0,3.0,3,3,6.9096932367149755,0.3117989659574407,31,0,9.981521739130434,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
48,1,2,4,1263,0,1,45910,9.0,16,0,23.0,6,1,0,0,1.0,3.0,3.0,1,3,9.295721982758621,0.2966609973596795,29,232,10.010272988505747,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
28,1,10,1,1264,1,1,25610,1.0,22,1,2.0,3,2,2,2,3.0,3.0,2.0,3,4,10.683428672316383,0.27244475706547683,25,236,9.981497175141243,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
44,0,1,1,1265,0,3,15630,5.0,12,2,9.0,3,4,1,3,2.0,1.0,2.0,3,3,9.386280345471523,0.33102685116979536,23,238,10.005322128851539,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
35,0,5,4,1266,0,3,48980,2.0,15,2,10.0,2,4,2,3,3.0,1.0,3.0,3,3,9.50929442100328,0.3032764497301037,24,237,9.982489451476793,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
26,0,4,4,1267,0,3,47890,7.0,20,1,5.0,2,2,0,0,3.0,4.0,2.0,3,4,10.19942254495159,0.2927740515951625,20,241,9.976556016597508,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
33,0,29,4,1268,0,1,31800,1.0,14,1,15.0,2,15,8,12,1.0,4.0,3.0,3,3,8.207739229024943,0.29435181147695255,16,186,9.982380952380952,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
35,0,15,3,1269,1,3,65490,1.0,20,0,9.0,3,9,1,8,2.0,1.0,2.0,3,4,6.473378831417623,0.29854767202894034,29,0,9.97852011494253,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
35,0,3,2,1270,0,1,63880,3.0,13,0,4.0,6,2,2,2,3.0,1.0,3.0,2,3,8.788953266571292,0.2922022082781411,28,233,9.968383404864094,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
31,0,10,2,1271,0,2,112440,3.0,12,1,10.0,3,7,1,7,4.0,4.0,2.0,3,3,6.096067129629629,0.31041865950753467,21,0,9.97513888888889,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
37,0,4,3,1272,1,4,160320,1.0,13,0,7.0,2,7,0,7,1.0,3.0,4.0,3,3,7.422623456790123,0.31758497692013676,27,6,9.972008547008546,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
32,0,21,3,1273,1,2,23620,1.0,11,0,9.0,2,9,7,8,1.0,4.0,3.0,3,3,8.10862809315866,0.2773053348001306,32,143,9.99919941775837,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
